gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,sig,gene_type,m6A_ESC_mm,m6A_ESC_mm_num,m6A_ESC_mm_bin
SRP14,901.9247852121686,-0.7843413897276775,0.1688419640662411,-4.645417352643208,3.393896268913369e-06,1.990502311228323e-05,down,protein_coding,non-m6A,0,0 m6A
CDC26,407.4627435740108,0.7058773190730495,0.1520072030408521,4.6437096726485,3.4220835912560103e-06,2.0063532154433137e-05,up,protein_coding,m6A,1,1 m6A
DAG1,4947.50417992351,0.2969666292379245,0.064077849716314,4.634466208723567,3.5785968143326383e-06,2.088904672033952e-05,up,protein_coding,m6A,30,5+ m6A
ADI1,794.3837886926251,-0.514982180868838,0.1112319150541397,-4.629805938504084,3.6600858800410217e-06,2.131432761139792e-05,down,protein_coding,m6A,2,2-4 m6A
NDUFA4,1020.2818570830254,-0.6275323745553831,0.1358972056727778,-4.617698880920307,3.880187433849782e-06,2.2527766075465108e-05,down,protein_coding,non-m6A,0,0 m6A
IMP3,763.6448213091318,0.5186751584088992,0.1123449349411792,4.616809459905456,3.896847544275306e-06,2.260930277114951e-05,up,protein_coding,m6A,3,2-4 m6A
AK3,244.2063128121816,-0.925939498031518,0.2006107817127919,-4.615601864096995,3.919577291801497e-06,2.2710685186556176e-05,down,protein_coding,m6A,3,2-4 m6A
TMEM165,1193.5155523269902,-0.5527842061301648,0.1198307108109055,-4.613042870140909,3.968164169270417e-06,2.2976800503071997e-05,down,protein_coding,m6A,3,2-4 m6A
PDPK1,1754.021848932868,-0.475075518569451,0.1030815804075207,-4.608733361394894,4.0512948796357374e-06,2.340326895040912e-05,down,protein_coding,m6A,3,2-4 m6A
AMFR,475.9215470834819,0.6250739688157438,0.13574760386671,4.604677732871817,4.131050781228486e-06,2.3840094057680517e-05,up,protein_coding,m6A,4,2-4 m6A
NDUFC2,972.7824474181132,0.6868245648684382,0.1491908834823413,4.6036630981525954,4.151238130395936e-06,2.3948598079360263e-05,up,protein_coding,m6A,1,1 m6A
PA2G4,11205.48700164352,-0.3341269555086645,0.0725938133699194,-4.602691882379,4.170650139060613e-06,2.40365178404547e-05,down,protein_coding,m6A,3,2-4 m6A
PSMD5,1257.9870322451975,0.5011721218961628,0.1089840957061427,4.598580358435869,4.253796363829163e-06,2.4491211309934465e-05,up,protein_coding,m6A,7,5+ m6A
TFDP1,717.7892142493482,0.598346543955733,0.130159635051044,4.597020756251219,4.285749394812962e-06,2.465875250996912e-05,up,protein_coding,m6A,2,2-4 m6A
PSMD2,6998.778597211362,-0.3755194207732939,0.0819007472582455,-4.585054878549815,4.538672102092378e-06,2.6010082431221703e-05,down,protein_coding,m6A,1,1 m6A
SVBP,126.63475548378646,1.142697193622113,0.2498854906336681,4.572883326376504,4.810580400735276e-06,2.7459072538411e-05,up,protein_coding,m6A,5,5+ m6A
TMEM203,52.12595556109064,1.851019378548144,0.40618162376046,4.557122406009577,5.185920457633043e-06,2.9494389335218662e-05,up,protein_coding,m6A,2,2-4 m6A
CCDC47,2237.376531415472,-0.4383762176739489,0.0964581070669268,-4.54473170792979,5.500527001335614e-06,3.116063870569805e-05,down,protein_coding,non-m6A,0,0 m6A
HNRNPD,10171.914169402688,-0.4386117506719659,0.0965984525455142,-4.54056704961506,5.610313322456497e-06,3.172020132984563e-05,down,protein_coding,non-m6A,0,0 m6A
PCGF3,1816.171135333172,0.3849841547603325,0.0847988399100815,4.539969593552928,5.626234127496702e-06,3.179981381937639e-05,up,protein_coding,m6A,6,5+ m6A
IRF2BP2,536.947867540132,0.5910720772387038,0.1304700314640092,4.530328310695271,5.889209702787457e-06,3.315605879575844e-05,up,protein_coding,m6A,10,5+ m6A
PTDSS2,633.5222900036746,0.5934127950418844,0.1311473622185912,4.524778729844427,6.045872575634406e-06,3.393857148335988e-05,up,protein_coding,m6A,7,5+ m6A
DNAJC11,2244.4608719013604,0.405085869349724,0.089546286365386,4.523759563817148,6.075073462005473e-06,3.4080353689484776e-05,up,protein_coding,m6A,10,5+ m6A
AARSD1,964.5613513388548,0.6612839326339149,0.1462628002001638,4.521203831247134,6.148894447686403e-06,3.446092465428397e-05,up,protein_coding,non-m6A,0,0 m6A
TRAK2,1323.0884891343292,0.4271517041772836,0.0946452369122163,4.513187542374349,6.386050484247739e-06,3.5674368639217165e-05,up,protein_coding,m6A,11,5+ m6A
ARL14EP,867.0765452617716,0.4800584241972698,0.1064490514261688,4.509748257646332,6.490460014713402e-06,3.6187455127195626e-05,up,protein_coding,m6A,13,5+ m6A
SMIM12,453.1570595530981,0.7247913326508947,0.1607876523867344,4.507754929511569,6.551718820702726e-06,3.6493686141484346e-05,up,protein_coding,m6A,3,2-4 m6A
SPG11,1017.7798596869728,0.4528517204717253,0.100553144201768,4.5036057705270895,6.6810092160808015e-06,3.717790189656812e-05,up,protein_coding,m6A,5,5+ m6A
NOP14,3044.206334512977,-0.5245683903402927,0.1169006668652463,-4.487300238799944,7.213139073192806e-06,3.9869490163436025e-05,down,protein_coding,non-m6A,0,0 m6A
SELENOS,277.543104051012,-0.9041450928918624,0.2017331309244324,-4.481886979836483,7.398592526916782e-06,4.080321417843959e-05,down,protein_coding,non-m6A,0,0 m6A
GLRX5,404.8670118698625,0.7496692069500486,0.1674370134072128,4.477320705230366,7.558566025081621e-06,4.1592567710127576e-05,up,protein_coding,m6A,4,2-4 m6A
SUSD6,965.0420026132394,-0.468783362552468,0.1048319861725709,-4.471758855935177,7.757887955508557e-06,4.260324726272768e-05,down,protein_coding,m6A,3,2-4 m6A
FAM168A,872.8188418850135,-0.4777754667055059,0.1069360221837841,-4.4678627178069465,7.900497838795479e-06,4.3336148729210107e-05,down,protein_coding,m6A,9,5+ m6A
SUB1,5361.908965899996,-0.3457029065017995,0.0774139855072042,-4.465638918301502,7.983015215428289e-06,4.374712586666536e-05,down,protein_coding,m6A,1,1 m6A
BORCS7,81.19965609957673,1.4900874798778856,0.3339635454909761,4.46182674724942,8.126391727321455e-06,4.447642641387715e-05,up,protein_coding,m6A,1,1 m6A
SF3B1,11913.564338918452,0.2908020197222908,0.0652905269830364,4.453969559747101,8.42970570419084e-06,4.6048999175484975e-05,up,protein_coding,m6A,3,2-4 m6A
UBE2R2,2091.9898104787217,0.3802501737288933,0.0856008167421917,4.442132542661502,8.90716621542889e-06,4.847338188522448e-05,up,protein_coding,m6A,2,2-4 m6A
TMEM14C,643.2476439528037,0.5743418216787347,0.1296978501538214,4.428306413695879,9.497590976674777e-06,5.141132553737764e-05,up,protein_coding,m6A,1,1 m6A
DUSP11,1344.099165610841,-0.4873418428975259,0.1102235280438896,-4.421395790411213,9.80653569990071e-06,5.296755094908871e-05,down,protein_coding,m6A,7,5+ m6A
TPT1,9341.24661195427,-0.3069884458124857,0.0694597633194383,-4.419658679236744,9.885691218606073e-06,5.331179002258575e-05,down,protein_coding,m6A,1,1 m6A
CSNK2B,1988.673181230784,-0.3873143001740353,0.0876957335912401,-4.416569476222776,1.0027967911162514e-05,5.402849045403145e-05,down,protein_coding,non-m6A,0,0 m6A
PSMD11,1886.535064504362,-0.3416278292629207,0.077365438305834,-4.415768032133789,1.0065197595177683e-05,5.417841022580228e-05,down,protein_coding,m6A,7,5+ m6A
MBD6,640.5826215974841,-0.6036863007218293,0.1367825827528326,-4.413473474270448,1.0172518691056155e-05,5.472200842085733e-05,down,protein_coding,m6A,1,1 m6A
APRT,564.0153201303036,-0.6587666964923288,0.1493178135550691,-4.411842638248735,1.0249459658530585e-05,5.510160520623409e-05,down,protein_coding,non-m6A,0,0 m6A
RNF126,835.2952408567156,0.477252299814442,0.1082680369661101,4.408062741211709,1.042993345495418e-05,5.598477324081616e-05,up,protein_coding,m6A,5,5+ m6A
KARS,4361.092127001685,-0.359993819457943,0.0817104063384485,-4.405727930991199,1.05429224866668e-05,5.655613664169737e-05,down,protein_coding,non-m6A,0,0 m6A
KIF5B,5293.2253907592085,-0.355882075611468,0.0809375466134511,-4.3969960852794525,1.097593237993167e-05,5.87695214543801e-05,down,protein_coding,m6A,2,2-4 m6A
ANP32B,9979.550084775305,0.5032519488706185,0.1144946892191808,4.395417397109372,1.1056010165576696e-05,5.916163458260917e-05,up,protein_coding,non-m6A,0,0 m6A
RPL18,3125.4334505814422,-0.3559050070269386,0.0810929354965596,-4.388853416732435,1.1394983860720646e-05,6.084365185316517e-05,down,protein_coding,non-m6A,0,0 m6A
TARDBP,6743.10192425453,-0.3370134379162077,0.0768691115765316,-4.384250461652256,1.163858077229733e-05,6.203566921557935e-05,down,protein_coding,m6A,3,2-4 m6A
DVL3,828.6699004493433,-0.6090330398525251,0.1389157063940003,-4.384191360803741,1.1641740584863524e-05,6.203566921557935e-05,down,protein_coding,m6A,3,2-4 m6A
TERF2IP,542.9968559520631,0.6379121209716826,0.1456100588965209,4.380961904733659,1.1815653010215416e-05,6.291489421705583e-05,up,protein_coding,m6A,8,5+ m6A
MAPK1IP1L,2344.1896452776195,0.3616433195357916,0.0826764668717965,4.374199009938088,1.2187915607141351e-05,6.479727264036638e-05,up,protein_coding,m6A,12,5+ m6A
ERAL1,542.3207837444849,0.623009589763076,0.142486264293279,4.372418582613249,1.2287764711625838e-05,6.528795735497725e-05,up,protein_coding,m6A,2,2-4 m6A
RPS6,8309.77508821191,-0.39718639027486,0.0910505037212239,-4.362264611857117,1.2872304803647308e-05,6.814239394371825e-05,down,protein_coding,non-m6A,0,0 m6A
AKT1,514.906119491728,0.5812075574141611,0.1332807919815622,4.360775088240501,1.2960253136792231e-05,6.858696118074616e-05,up,protein_coding,m6A,2,2-4 m6A
SNAP29,573.1749637525929,-0.5908431149016076,0.1355881284262765,-4.3576316139127735,1.314774366941922e-05,6.951532627171668e-05,down,protein_coding,m6A,1,1 m6A
NONO,8064.672024298089,-0.3538268499974685,0.081348641058533,-4.34951150250781,1.3644112741510113e-05,7.187590509730594e-05,down,protein_coding,m6A,1,1 m6A
RPS16,3256.7102653411675,-0.3109930970161612,0.0716244927528527,-4.341993710018624,1.4119557646974524e-05,7.413196669814934e-05,down,protein_coding,non-m6A,0,0 m6A
PPP1R10,1116.0978721490808,-0.5484521978235607,0.1263515343238826,-4.340684905477191,1.4203928427843402e-05,7.450704065154639e-05,down,protein_coding,m6A,3,2-4 m6A
SNRNP70,12657.515440157453,0.5101810861939007,0.1177534376650045,4.332621588894155,1.4734424051691512e-05,7.705591083492772e-05,up,protein_coding,m6A,3,2-4 m6A
HDLBP,6644.444265064299,-0.3139588030852807,0.072568239683837,-4.326394087180923,1.5157014736445804e-05,7.914617604372486e-05,down,protein_coding,m6A,1,1 m6A
APPL1,1510.925665194943,0.4219830508878335,0.0975707463398426,4.324893133624811,1.5260582400280254e-05,7.958358135204748e-05,up,protein_coding,m6A,5,5+ m6A
RNF13,918.4077317504704,0.4597780443667663,0.106337580122567,4.323758767472572,1.5339302359112563e-05,7.9904913193159e-05,up,protein_coding,m6A,4,2-4 m6A
TAX1BP1,2861.7459457081864,-0.3152506302265413,0.0729780190624869,-4.319802514187322,1.561688930917949e-05,8.120406583028227e-05,down,protein_coding,non-m6A,0,0 m6A
CCDC85B,156.47421827009177,1.0939566994967125,0.2533032121561692,4.318763627925313,1.569057186745482e-05,8.15626598968689e-05,up,protein_coding,m6A,1,1 m6A
COPZ1,927.4550362159424,-0.4356352827710574,0.1008785797433299,-4.318412133472383,1.571557640488302e-05,8.166807654299402e-05,down,protein_coding,m6A,1,1 m6A
ERGIC3,556.2690447258852,-0.6793068106978223,0.1573531772586379,-4.317083534838708,1.5810433552548886e-05,8.211163867856217e-05,down,protein_coding,non-m6A,0,0 m6A
SEC11A,1700.0674233471634,-0.4228437856866594,0.0982917743386146,-4.301924433981269,1.6932106125592458e-05,8.743786145047506e-05,down,protein_coding,m6A,1,1 m6A
RPS20,15614.006985163202,-0.2897869450808393,0.0674508165466358,-4.296270377697786,1.7369571016479285e-05,8.956314601695345e-05,down,protein_coding,non-m6A,0,0 m6A
PPIH,346.7389762078999,-0.6799763806962201,0.1587925116233444,-4.282169062916032,1.8508027290106623e-05,9.509296780089264e-05,down,protein_coding,m6A,2,2-4 m6A
WDR55,1044.5429913776204,0.5422478818854831,0.1266422249989362,4.281730535688535,1.854454651844274e-05,9.518294779534984e-05,up,protein_coding,m6A,7,5+ m6A
UBQLN1,2549.7691660875475,-0.3761006747770062,0.0879514737965019,-4.276229363105506,1.9008538650193376e-05,9.743285350828656e-05,down,protein_coding,non-m6A,0,0 m6A
UBL5,481.0669904868651,-0.6584616273486923,0.1540510359240267,-4.274308338136885,1.9173155206934264e-05,9.818927839900794e-05,down,protein_coding,non-m6A,0,0 m6A
RPL23A,7687.350288344478,-0.9210380834317228,0.2159970761683934,-4.2641229213384,2.0068894668368695e-05,0.00010244263893918623,down,protein_coding,non-m6A,0,0 m6A
LUC7L3,5620.373240007613,-0.5736462951885953,0.1345356215512272,-4.263898947909254,2.008903243042742e-05,0.00010251515693165264,down,protein_coding,m6A,4,2-4 m6A
RDH14,101.58783253955563,1.211254636224815,0.2846482656063721,4.25526793091305,2.087988314690422e-05,0.00010623723883164337,up,protein_coding,m6A,2,2-4 m6A
DDX49,813.1008507866104,-0.5511040361132065,0.1295465795476832,-4.254099475550856,2.098919842254645e-05,0.0001067620086919638,down,protein_coding,m6A,3,2-4 m6A
NHP2,1748.9182574416309,0.3790760528456058,0.0891588882038371,4.251691115516751,2.1216234779977423e-05,0.00010775827268208338,up,protein_coding,m6A,1,1 m6A
DDX27,2882.80346556584,-0.4625595207904935,0.1090646004179232,-4.241151748761906,2.2237571955433672e-05,0.0001125488122043091,down,protein_coding,m6A,2,2-4 m6A
ILF3,5695.972436141686,0.3335729456788467,0.0786971493378929,4.238691597920817,2.248262587204122e-05,0.00011372247748678972,up,protein_coding,m6A,6,5+ m6A
MAPK8IP3,977.1417571889648,0.811355079985298,0.1918591349229936,4.228910342533083,2.3482589778251152e-05,0.00011843393105552757,up,protein_coding,m6A,4,2-4 m6A
CALM1,4307.45546553324,-0.3306325986996435,0.0782136537426819,-4.227300258691457,2.3651196694257945e-05,0.00011917996608266888,down,protein_coding,m6A,3,2-4 m6A
TRA2A,2689.4084824829047,-0.4012699887817308,0.0950972670089715,-4.21957435163594,2.4476399333433536e-05,0.00012280118608971413,down,protein_coding,m6A,1,1 m6A
PHF13,617.4018441265415,0.5526248414131537,0.1313578413565928,4.2070182922156985,2.5876220357199363e-05,0.00012929881256254228,up,protein_coding,m6A,7,5+ m6A
SETD1B,449.0716191722751,0.5937469025268582,0.1413320748368803,4.201076812974949,2.6564843357047014e-05,0.00013258641426023695,up,protein_coding,m6A,6,5+ m6A
KEAP1,836.8489323316359,0.4650393484528948,0.1108074154133487,4.1968251557726735,2.7068273965369365e-05,0.0001347876828629917,up,protein_coding,m6A,13,5+ m6A
XPOT,2854.024673238413,0.3404910945915473,0.0811469270510644,4.195982607909254,2.7169109631091145e-05,0.00013517296800914775,up,protein_coding,m6A,4,2-4 m6A
RPL18A,5097.938161872921,-0.3586415094551933,0.0856199322529451,-4.188761892448903,2.8048049701086745e-05,0.00013922529897575627,down,protein_coding,non-m6A,0,0 m6A
TMEM167B,340.81817254722114,-0.6749752941084161,0.1611769115512943,-4.18779146226292,2.816821559967508e-05,0.00013974151504729738,down,protein_coding,m6A,8,5+ m6A
SECISBP2L,995.4559156249248,0.4580014523176458,0.1095554369100526,4.180545167225931,2.908110376937851e-05,0.00014402229156158686,up,protein_coding,m6A,5,5+ m6A
FAM160B1,672.9856401549882,-0.5119070760795122,0.1228297935857246,-4.16761325681334,3.078055884766685e-05,0.00015174306306990127,down,protein_coding,m6A,3,2-4 m6A
RTCB,2315.925823500774,0.3136118459584076,0.0752690320583624,4.166545488657779,3.092502068447661e-05,0.0001523683174203232,up,protein_coding,m6A,4,2-4 m6A
RRAGA,1056.8510149996414,-0.4416466867554011,0.1060258716763629,-4.165461502674544,3.1072335576080605e-05,0.00015291977451508464,down,protein_coding,m6A,11,5+ m6A
PSMC1,3167.1703766586484,-0.444825446298525,0.1068612479553624,-4.162645063665504,3.145821620008253e-05,0.00015473073671093523,down,protein_coding,m6A,1,1 m6A
ATF6B,351.4767043918677,-0.667648780629447,0.1605876474446619,-4.157535098454674,3.2169986182799577e-05,0.00015796194351804202,down,protein_coding,non-m6A,0,0 m6A
MRPL14,242.73134992004836,0.7682092042745764,0.1850049405107608,4.152371294267644,3.2904782099390834e-05,0.00016129502376797255,up,protein_coding,m6A,2,2-4 m6A
DNTTIP1,822.3733390603971,0.5858677771511569,0.1411221930458843,4.151492862364097,3.30313568246307e-05,0.0001618374772555924,up,protein_coding,m6A,1,1 m6A
NRBP1,1648.6069015553217,-0.3996714914674972,0.0965568755392447,-4.1392338892019565,3.4846754733839124e-05,0.0001698030191202919,down,protein_coding,non-m6A,0,0 m6A
ERGIC1,1091.52649703706,-0.3924857802012773,0.0949431398297422,-4.133903522730619,3.56653239364364e-05,0.0001734006916785842,down,protein_coding,non-m6A,0,0 m6A
SNX9,710.1428503679043,0.4847085315590115,0.11738386319498,4.129260346065526,3.639321235016658e-05,0.0001768401130897608,up,protein_coding,non-m6A,0,0 m6A
PRPF40A,5307.208007089176,-0.3237904964051723,0.0784934805774967,-4.125062285720575,3.706344394144008e-05,0.00017994510255164332,down,protein_coding,m6A,2,2-4 m6A
MRPL24,887.157384369519,-0.4813047931255382,0.1167664485789652,-4.121944265522881,3.756881064143001e-05,0.00018219397394121103,down,protein_coding,non-m6A,0,0 m6A
CALCOCO1,670.8607858383277,-0.6854704457886602,0.1663609626041913,-4.120380376852848,3.78247413791629e-05,0.00018322949271229024,down,protein_coding,m6A,1,1 m6A
COQ5,963.2741608441931,0.4474942152411857,0.1086291653907243,4.119466568960647,3.797505142552557e-05,0.0001839060770072244,up,protein_coding,m6A,1,1 m6A
FLCN,465.623960781344,-0.6383998728506142,0.1553368911622846,-4.109776293795276,3.9604259924322045e-05,0.0001910466169500369,down,protein_coding,m6A,6,5+ m6A
MRPL58,602.3681475702726,0.54346098337295,0.1323611203067579,4.1058959165156175,4.027508124753734e-05,0.0001940659337280277,up,protein_coding,m6A,4,2-4 m6A
TRAPPC3,545.2900374124258,0.525544363674086,0.1283221852114863,4.095506656218037,4.2124612339202536e-05,0.0002024136223716365,up,protein_coding,m6A,1,1 m6A
ARL6IP1,3403.5452633641225,-0.3066996917318245,0.0750021056862777,-4.089214415055252,4.328366133823202e-05,0.00020763575792026188,down,protein_coding,m6A,1,1 m6A
GRPEL1,1593.9363154836772,0.444112954381636,0.1086779549058603,4.08650452399788,4.379209508982764e-05,0.00020966830236359584,up,protein_coding,m6A,3,2-4 m6A
MFN2,450.2634762625349,0.5680031470240952,0.1390926755872541,4.083630893042829,4.433743641467017e-05,0.00021186846861795944,up,protein_coding,m6A,3,2-4 m6A
CRKL,1417.3325752517485,0.4454035919973801,0.1092059748279943,4.078564315724632,4.531466698871735e-05,0.00021606033220220432,up,protein_coding,m6A,17,5+ m6A
SYNCRIP,4749.558784166687,-0.3282769001119223,0.0805084476453917,-4.077546018001166,4.551352384350768e-05,0.0002168401493534513,down,protein_coding,non-m6A,0,0 m6A
HP1BP3,893.4513249788065,-0.4189922978151782,0.102894194689209,-4.072069362909545,4.659729752466769e-05,0.00022162567155100616,down,protein_coding,m6A,3,2-4 m6A
PSME2,623.9917409431941,-0.5368661805177338,0.1318547033933116,-4.071649828950783,4.6681320327921295e-05,0.0002219031739680395,down,protein_coding,non-m6A,0,0 m6A
SF1,6256.591301285081,-0.3280952127188137,0.0808056553987064,-4.060300125033898,4.9009676913631455e-05,0.00023201403883188332,down,protein_coding,m6A,3,2-4 m6A
ACTR1B,1613.4069802570757,0.4345956731626139,0.1072247267833478,4.053129219351925,5.053706942415727e-05,0.0002385261354252141,up,protein_coding,m6A,1,1 m6A
OS9,1035.7097453736692,-0.5722134542102127,0.1412332378676256,-4.051549499605284,5.087955896597964e-05,0.0002400115439868974,down,protein_coding,m6A,1,1 m6A
PSMD1,4981.500926678593,-0.3130434681718108,0.0773083437021679,-4.049284374501898,5.137448771336834e-05,0.00024208196445961244,down,protein_coding,non-m6A,0,0 m6A
RABGGTB,1266.4856334309995,-0.4541599869388002,0.112472098638011,-4.037979129388384,5.391364840100178e-05,0.00025314955147050114,down,protein_coding,non-m6A,0,0 m6A
NINJ1,226.6331873059588,0.848929666828447,0.2102982270310772,4.036789462342898,5.4187656483910434e-05,0.00025436704363604234,up,protein_coding,m6A,4,2-4 m6A
RAB3GAP1,1124.884390446225,-0.4213675028037363,0.1044323370879866,-4.034837432094662,5.46401152010064e-05,0.0002560583448361762,down,protein_coding,m6A,2,2-4 m6A
CNOT7,1218.0253532624947,0.3711828611863377,0.0921203468603085,4.029325483860804,5.593712432650688e-05,0.00026144328200631287,up,protein_coding,m6A,6,5+ m6A
ELOF1,253.54318180886185,0.7273107582415025,0.1807842845632639,4.023086188041894,5.744046418845601e-05,0.00026796247855149087,up,protein_coding,m6A,3,2-4 m6A
OSER1,191.15931441456155,0.8965599285470597,0.222864391423798,4.022894473268119,5.748725781756777e-05,0.0002681084090984462,up,protein_coding,m6A,2,2-4 m6A
TCTN3,118.21447427340608,1.06483314978667,0.264735889424724,4.022247048182897,5.7645547932112166e-05,0.0002687016317310212,up,protein_coding,m6A,3,2-4 m6A
GBF1,1065.359794461193,-0.3878947048891539,0.0964735724848522,-4.020735367191457,5.801675021622615e-05,0.00027021328772224544,down,protein_coding,m6A,1,1 m6A
BOD1,495.7029276271181,0.5596319257887993,0.139283244035934,4.017941495133604,5.8708768163227215e-05,0.0002730691505626992,up,protein_coding,m6A,5,5+ m6A
SENP5,744.1903423210715,0.4950997688175056,0.1232222630047317,4.017940887828799,5.870891943363748e-05,0.0002730691505626992,up,protein_coding,m6A,8,5+ m6A
RANGAP1,4062.414639503556,-0.3344019214536596,0.0833850538090903,-4.010334060817076,6.063290080070065e-05,0.00028148779410134574,down,protein_coding,m6A,2,2-4 m6A
CMAS,857.1005730021292,-0.4287716383903093,0.1069229742075182,-4.010098312062857,6.0693471645442905e-05,0.0002816933308055411,down,protein_coding,m6A,1,1 m6A
UBA2,6806.510045233395,-0.3269375207059628,0.0816336775352947,-4.004934367493239,6.203470256864873e-05,0.0002872241626564492,down,protein_coding,m6A,2,2-4 m6A
BCKDK,441.44146630530616,0.5622974257742959,0.1405985384781854,3.9993120260033073,6.352688068664067e-05,0.0002937395949138302,up,protein_coding,m6A,6,5+ m6A
M6PR,3101.766593016997,-0.2658053606935558,0.0665506088265166,-3.9940334939151994,6.495868123938013e-05,0.000299558657028134,down,protein_coding,m6A,2,2-4 m6A
CAND1,6517.005989432816,0.3020319806394871,0.0757090757364319,3.989376144162149,6.624729921306514e-05,0.0003050941432450354,up,protein_coding,m6A,20,5+ m6A
PRPF38B,3277.780668547547,-0.2888975850237339,0.0725862811589263,-3.980057669454064,6.889855205521902e-05,0.0003166292405536,down,protein_coding,m6A,13,5+ m6A
YARS,2187.8685304579003,0.3481264738739354,0.0875269894895056,3.9773614505006503,6.968420034197015e-05,0.00031989952688196867,up,protein_coding,m6A,12,5+ m6A
HINT2,220.3552922263894,-0.8682592535737337,0.2183282597826334,-3.97685235268292,6.983349390770267e-05,0.00032049976332998746,down,protein_coding,non-m6A,0,0 m6A
STIP1,9725.03134277645,-0.3544585763187633,0.0891677346325243,-3.9751887583501855,7.032345780347244e-05,0.0003225878966208967,down,protein_coding,m6A,1,1 m6A
MRPL41,362.4053028255552,0.6845071653978785,0.1726747145767872,3.964142445960048,7.366026064072448e-05,0.00033654346944601686,up,protein_coding,m6A,2,2-4 m6A
EIF5A,8874.036589806019,-0.2636824402860598,0.066635097739434,-3.957110430259261,7.58618657469256e-05,0.0003458708751173469,down,protein_coding,non-m6A,0,0 m6A
TAPBP,544.0633246221971,-0.5262677509175783,0.1329926756678229,-3.9571183020036553,7.585936680712522e-05,0.0003458708751173469,down,protein_coding,m6A,5,5+ m6A
CNBP,9953.1809946402,0.2760339950538871,0.0700246461213893,3.941954873650857,8.082018484165967e-05,0.0003671211760323904,up,protein_coding,m6A,2,2-4 m6A
KRAS,1851.4640404710012,0.3301229590555265,0.0838190598141093,3.938518993026889,8.198610520498959e-05,0.0003720262122244789,up,protein_coding,m6A,5,5+ m6A
RNF114,1084.0982269145002,-0.4284848452842194,0.1088490935713143,-3.936503568617137,8.267739140141202e-05,0.0003748677945912921,down,protein_coding,non-m6A,0,0 m6A
TMEM127,585.6991185383802,-0.5212746525501157,0.1324674198986271,-3.935115917174426,8.315655108493478e-05,0.00037664513337316895,down,protein_coding,m6A,9,5+ m6A
TSPAN3,701.9493429658944,-0.4545152540733095,0.1156252261504585,-3.9309350494317465,8.461613084235731e-05,0.0003821544827487076,down,protein_coding,m6A,1,1 m6A
TOB2,504.3803956086947,-0.5139870586786998,0.1308438000461952,-3.9282492444978936,8.556650598858205e-05,0.0003861439920382904,down,protein_coding,m6A,4,2-4 m6A
GADD45GIP1,1127.9188604282929,0.4745454389902712,0.1208468789838026,3.9268323930308178,8.60719155450604e-05,0.000387918380255756,up,protein_coding,m6A,6,5+ m6A
SMIM19,113.61548999496809,1.0731188915109613,0.2741810248428855,3.913906486146854,9.081481794402616e-05,0.0004078054854103789,up,protein_coding,m6A,3,2-4 m6A
MYL12B,1798.7245678142492,-0.394681689990592,0.1008912909358904,-3.9119500437494192,9.155385303557864e-05,0.00041059076177139104,down,protein_coding,m6A,2,2-4 m6A
GOLPH3,1482.1173846572858,0.4083720478502702,0.1044509118505774,3.9097030424633146,9.24096529919308e-05,0.0004141064149112087,up,protein_coding,m6A,14,5+ m6A
TOR1B,567.0145564198515,-0.5377036776084118,0.1376800945482549,-3.905456917157725,9.404751358003068e-05,0.0004211184519992876,down,protein_coding,m6A,11,5+ m6A
SCAMP3,482.7865344371911,-0.5511145584447059,0.1413217276618082,-3.89971568818885,9.630571087660744e-05,0.0004304494199098224,down,protein_coding,non-m6A,0,0 m6A
NDUFA11,602.3501247516649,-0.5490920982304347,0.1414323975937587,-3.8823643491331534,0.00010344572510056884,0.0004603388034598949,down,protein_coding,non-m6A,0,0 m6A
ZBTB17,615.8043391828717,0.491311665096657,0.1265615266933029,3.881998565703577,0.000103601488627849,0.00046091328943210873,up,protein_coding,m6A,1,1 m6A
BSDC1,789.3526941684291,0.4420562867628318,0.1141112091603322,3.873907655660011,0.00010710401058423844,0.0004745413275924064,up,protein_coding,m6A,6,5+ m6A
TMEM60,234.96213497380867,0.7973549151000316,0.2060673825439606,3.8693892514985033,0.00010910832852288933,0.0004824324252211868,up,protein_coding,m6A,5,5+ m6A
CTSB,3268.7561541650616,-0.293157787581999,0.0757992933416531,-3.867553042488634,0.0001099329214024152,0.0004858298679415353,down,protein_coding,m6A,6,5+ m6A
SNX17,493.7723969032175,-0.5516983242200053,0.1426739869682149,-3.86684591875121,0.00011025203717926986,0.00048699110927843096,down,protein_coding,m6A,1,1 m6A
USP11,747.5217887614729,0.4741021141606457,0.1226331579804601,3.866018962311867,0.00011062634048092254,0.0004881454349941959,up,protein_coding,m6A,1,1 m6A
LAMTOR1,801.3028186376725,-0.426100064638288,0.1103278857680375,-3.8621248079942014,0.0001124051129416972,0.0004952357818211304,down,protein_coding,m6A,1,1 m6A
SSRP1,10699.885133386408,0.4111898998545953,0.1065158461682384,3.860363642092592,0.00011321840766246364,0.0004985648300733813,up,protein_coding,m6A,3,2-4 m6A
UQCRQ,923.1529718016836,0.4756546380383357,0.1232516917184085,3.8592138688453663,0.00011375235653979274,0.0005007885202327503,up,protein_coding,non-m6A,0,0 m6A
KXD1,1123.8313786583224,0.6662079566567995,0.172792483327291,3.855537832597248,0.00011547546961003112,0.000507727808888267,up,protein_coding,m6A,2,2-4 m6A
