gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,sig,gene_type,m6A_ESC_mm,m6A_ESC_mm_num,m6A_ESC_mm_bin
Hltf,915.611708214893,0.6557815469423868,0.146236596699315,4.4843873677583925,7.3123717992023904e-06,4.03792441461387e-5,up,protein_coding,m6A,3,2-4 m6A
Ngef,17.576495132513134,7.329486326686634,1.6346554595206164,4.483811119950683,7.332156895978787e-6,4.047556684448974e-5,up,protein_coding,m6A,2,2-4 m6A
Camk2b,259.87916520489534,-0.9163633052919612,0.20440492002736954,-4.483078514789475,7.3573843421008895e-6,4.060186173974194e-5,down,protein_coding,m6A,6,5+ m6A
Sbk1,634.0507277975984,-0.5969619068676653,0.13316233817150988,-4.482963539576729,7.361351070743702e-6,4.061078579851074e-5,down,protein_coding,m6A,5,5+ m6A
Selenos,277.543104051012,-0.9041450928918624,0.20173313092443243,-4.481886979836483,7.398592526916782e-6,4.080321417843959e-5,down,protein_coding,non-m6A,0,0 m6A
Gm8994,203.17777762356096,2.223049174178219,0.49601845241195747,4.481787246761363,7.4020516992402025e-6,4.08092700381715e-5,up,protein_coding,non-m6A,0,0 m6A
Zfp706,1817.848333705623,-0.4947410858541615,0.11040662312073238,-4.4810815861395366,7.426571268011454e-6,4.093139598096619e-5,down,protein_coding,m6A,1,1 m6A
2610021A01Rik,931.5385696765593,0.5010195538599868,0.11183663180081581,4.479923490116518,7.466980006925804e-6,4.1140988983011034e-5,up,protein_coding,m6A,7,5+ m6A
Skil,1721.5278291451934,0.49483857386796587,0.11046699305652032,4.4795151943239935,7.481276485589725e-6,4.1206622937199746e-5,up,protein_coding,m6A,16,5+ m6A
Pcdhgc3,562.1666856489537,-0.8669557336947644,0.19361720921531425,-4.477679113382201,7.545890997376464e-6,4.154927683932934e-5,down,protein_coding,non-m6A,0,0 m6A
Snora30,22.196642972260435,3.3752699753707005,0.7538570015207333,4.477334519095622,7.558077123722949e-6,4.1592567710127576e-5,up,snoRNA,non-m6A,0,0 m6A
Glrx5,404.8670118698625,0.7496692069500486,0.16743701340721287,4.477320705230366,7.558566025081621e-6,4.1592567710127576e-5,up,protein_coding,m6A,4,2-4 m6A
Ttc34,18.08312360732886,4.557620141965548,1.0180717856828896,4.476717856303663,7.579931579609409e-6,4.169686105091312e-5,up,protein_coding,non-m6A,0,0 m6A
Pet100,468.0655400176846,-0.9848358492009237,0.22015055117955937,-4.473465289658399,7.6962056081852e-6,4.232300914154407e-5,down,protein_coding,non-m6A,0,0 m6A
Dnmt3a,848.968598759356,0.4755034982848805,0.10630261576286879,4.473111925539019,7.708940015490926e-6,4.2379554461751e-5,up,protein_coding,m6A,1,1 m6A
Foxp1,413.3845384856747,0.6435765067508735,0.14388031721721703,4.472998942442294,7.71301590782209e-6,4.2388479157646105e-5,up,protein_coding,m6A,2,2-4 m6A
Ahsg,32.96948218801722,-2.5941400406376993,0.5800634165218475,-4.472166261048793,7.74311870204746e-6,4.2540388953015984e-5,down,protein_coding,non-m6A,0,0 m6A
Susd6,965.0420026132394,-0.46878336255246805,0.10483198617257092,-4.471758855935177,7.757887955508557e-6,4.260324726272768e-5,down,protein_coding,m6A,3,2-4 m6A
Ttf1,800.601488451724,-0.5173429377631732,0.11569229500513634,-4.471714713068878,7.759489839335035e-6,4.260324726272768e-5,down,protein_coding,m6A,6,5+ m6A
Cited1,79.77710467003983,-2.410656831969839,0.5391044816017668,-4.471594865632329,7.763840532723172e-6,4.261359789380353e-5,down,protein_coding,non-m6A,0,0 m6A
Inip,467.68931560813587,-0.7140228796873982,0.15968212401388157,-4.471526691524509,7.76631642506648e-6,4.2613654949475886e-5,down,protein_coding,m6A,13,5+ m6A
Fam168a,872.8188418850135,-0.4777754667055059,0.10693602218378417,-4.4678627178069465,7.900497838795479e-6,4.3336148729210107e-5,down,protein_coding,m6A,9,5+ m6A
Tkt,4590.915747739434,-0.37807377009432713,0.084640598390644875,-4.466813530185471,7.939327378464567e-6,4.353532183038756e-5,down,protein_coding,non-m6A,0,0 m6A
Jam3,446.9275190390663,-0.7022210966022894,0.1572132066730126,-4.466680067552069,7.944279776925784e-6,4.354866212000801e-5,down,protein_coding,m6A,3,2-4 m6A
Sub1,5361.908965899996,-0.3457029065017995,0.07741398550720421,-4.465638918301502,7.983015215428289e-6,4.3747125866665363e-5,down,protein_coding,m6A,1,1 m6A
Fbxl20,505.58136540681096,-0.6409322069922443,0.14360994485093778,-4.4630071243151725,8.08173648169745e-6,4.426005492701481e-5,down,protein_coding,m6A,3,2-4 m6A
Pglyrp1,118.51430787094012,-1.3977725847743623,0.3131902103383775,-4.463014930333162,8.081441951815797e-6,4.426005492701481e-5,down,protein_coding,non-m6A,0,0 m6A
Actl6a,2199.034964965561,-0.3718806501025734,0.08333083542736654,-4.462701570137441,8.093273451467955e-6,4.4309198078926876e-5,down,protein_coding,m6A,1,1 m6A
Borcs7,81.19965609957673,1.4900874798778856,0.3339635454909761,4.46182674724942,8.126391727321455e-6,4.447642641387715e-5,up,protein_coding,m6A,1,1 m6A
Nprl3,251.12322242586697,-0.8391162342300899,0.18807152404503516,-4.461686789059875,8.13170214740861e-6,4.4491402315862744e-5,down,protein_coding,m6A,1,1 m6A
Scaf8,2038.4170820623747,0.3940736492542609,0.08835881721803122,4.459924449665936,8.198854932090696e-6,4.4844622989321385e-5,up,protein_coding,m6A,15,5+ m6A
Gm20008,259.35782054778394,-0.8698433642858994,0.19503887347861526,-4.459846125912289,8.201851676388075e-6,4.4846822010342136e-5,down,processed_pseudogene,m6A,13,5+ m6A
Prnp,185.20158433862227,-1.1309946407566738,0.25384844612761187,-4.455393200193602,8.373957511940122e-6,4.577339710195226e-5,down,protein_coding,m6A,2,2-4 m6A
Stim2,648.0529782205733,0.5431036632919285,0.12193239818200786,4.454137467888071,8.423112202007405e-6,4.6027528074453365e-5,up,protein_coding,m6A,7,5+ m6A
Sf3b1,11913.564338918452,0.29080201972229086,0.0652905269830364,4.453969559747101,8.42970570419084e-6,4.6048999175484975e-5,up,protein_coding,m6A,3,2-4 m6A
Luzp1,2456.632260768254,0.4089730893051367,0.09182576813681052,4.453794371704147,8.436590335606254e-6,4.607204655943712e-5,up,protein_coding,m6A,22,5+ m6A
Serf1,54.82760130106394,1.935027717621846,0.434504588908455,4.453411464497867,8.451656737791098e-6,4.613974575362645e-5,up,protein_coding,non-m6A,0,0 m6A
Myzap,15.6271934723065,7.223962498618533,1.6224616000712708,4.452470553571931,8.48878844632623e-6,4.6327824283644635e-5,up,protein_coding,non-m6A,0,0 m6A
Cdyl2,770.4074978497507,-0.5368626887220815,0.12058959260806996,-4.451981942313604,8.508132247835296e-6,4.641873667032363e-5,down,protein_coding,m6A,8,5+ m6A
Rhebl1,196.90488948444118,0.8994286852653647,0.20206647174229486,4.451152521792183,8.541064956391689e-6,4.6583706754898696e-5,up,protein_coding,m6A,2,2-4 m6A
Slc23a2,612.1090846588819,-0.560430691430512,0.12590981549687325,-4.4510484684526395,8.545205055695086e-6,4.6591584915657374e-5,down,protein_coding,m6A,3,2-4 m6A
Cebpb,38.653793694969764,2.189273505331892,0.4919016058556166,4.45063297064025,8.561756110852594e-6,4.6667105840421394e-5,up,protein_coding,m6A,1,1 m6A
Tbc1d2b,336.34534478211344,0.7130178142025199,0.16027795848198997,4.448632993304814,8.641853347086762e-6,4.7088837721011226e-5,up,protein_coding,m6A,8,5+ m6A
Ppp4r2,1533.6112958594786,0.38528641754725396,0.08662605095834529,4.447696891233348,8.679588928623377e-6,4.727955091154316e-5,up,protein_coding,m6A,4,2-4 m6A
Gm37912,33.460997627215185,-3.1039776472796157,0.6983199835142236,-4.444921698587468,8.792388464252664e-6,4.787890428990014e-5,down,lncRNA,non-m6A,0,0 m6A
Ppat,3402.999041008893,0.3315827781640001,0.07464059868533242,4.4423917278835985,8.896440324958923e-6,4.843025970916221e-5,up,protein_coding,m6A,10,5+ m6A
Ube2r2,2091.9898104787217,0.3802501737288933,0.0856008167421917,4.442132542661502,8.90716621542889e-6,4.8473381885224474e-5,up,protein_coding,m6A,2,2-4 m6A
Reps2,29.08233002755664,-3.2311914375154482,0.7276219698260917,-4.440755737883688,8.964350155727141e-6,4.8769225083911836e-5,down,protein_coding,non-m6A,0,0 m6A
N4bp2,2378.317843212161,0.3619486314140279,0.08153415015377094,4.439227375662881,9.028239668766638e-6,4.910135130112101e-5,up,protein_coding,m6A,24,5+ m6A
Ccdc59,1004.2741514477158,0.6508534661765588,0.14662817099499456,4.438802324000734,9.046085115097443e-6,4.918293020740616e-5,up,protein_coding,m6A,7,5+ m6A
Cars,3591.2126983252356,-0.4105270333211646,0.0924896047243053,-4.438628909106824,9.053375473741137e-6,4.9207088581176673e-5,down,protein_coding,m6A,2,2-4 m6A
Sipa1l3,1069.7341197644023,0.4477746766164757,0.10092367725354745,4.436765373615402,9.132073607067829e-6,4.9619226728877826e-5,up,protein_coding,m6A,13,5+ m6A
Dpysl4,19.126215158727238,-6.994789222018997,1.5770611120827067,-4.435331749941828,9.193060724981655e-6,4.993490307057917e-5,down,protein_coding,non-m6A,0,0 m6A
H6pd,782.2670544525097,0.47155891061376104,0.1063280535987907,4.434943504120762,9.20964375454042e-6,5.0009262536436264e-5,up,protein_coding,m6A,8,5+ m6A
Lpp,447.3487598271628,-0.6913913763587216,0.15591426351911286,-4.434433134938722,9.23148648651431e-6,5.0112127020387356e-5,down,protein_coding,m6A,4,2-4 m6A
Kif20b,3091.8365839232356,-0.32582232450120646,0.07347750949521624,-4.434313666039799,9.236606649580413e-6,5.0124178753955367e-5,down,protein_coding,m6A,4,2-4 m6A
Cds1,87.90117015517393,1.3650554954542977,0.3078557724234489,4.434074712026818,9.246855812509766e-6,5.01640476658565e-5,up,protein_coding,m6A,1,1 m6A
Traf4,757.8288028821185,0.51774016234938125,0.11677700995457552,4.433579542332642,9.268129120490858e-6,5.0263678606389706e-5,up,protein_coding,m6A,5,5+ m6A
Mcm4,4467.3151695187735,-0.4515433274170294,0.1018703512582403,-4.432529404678027,9.31339960821428e-6,5.049334969522447e-5,down,protein_coding,m6A,1,1 m6A
Gm14292,144.39373298315658,1.1711527503698982,0.26422784388871995,4.432359334783549,9.320751016511754e-6,5.0517359852426826e-5,up,processed_pseudogene,non-m6A,0,0 m6A
Erc2,112.03227087744033,1.202543812745633,0.27141789878464,4.430598785601117,9.397178631053908e-6,5.091562240098299e-5,up,protein_coding,m6A,4,2-4 m6A
Cdca4,875.4067744061042,0.49157750960480023,0.11096648379544159,4.429963830438987,9.42488943553853e-6,5.1049761517971774e-5,up,protein_coding,m6A,15,5+ m6A
Gabpa,3627.8989110975317,0.3621209040536976,0.08176464395301401,4.428820166596581,9.47499842826474e-6,5.1305098005679124e-5,up,protein_coding,m6A,10,5+ m6A
Tmem14c,643.2476439528037,0.5743418216787347,0.12969785015382146,4.428306413695879,9.497590976674775e-6,5.141132553737764e-5,up,protein_coding,m6A,1,1 m6A
Brip1os,366.57109222019267,-0.8164307700575333,0.18440349529728664,-4.4274148314885355,9.53692096704055e-6,5.16080594847617e-5,down,lncRNA,m6A,12,5+ m6A
Sept2,2322.7314442588186,1.3665222112443622,0.3087329076778554,4.4262279052877895,9.589520830499928e-6,5.187645634878271e-5,up,protein_coding,non-m6A,0,0 m6A
Map1s,395.6563318167021,0.6949988460509301,0.15704620640526995,4.425441798049114,9.624510419388965e-6,5.204944871361667e-5,up,protein_coding,m6A,5,5+ m6A
Ankk1,13.803030885426603,7.233064455193675,1.634739251359475,4.424598264939528,9.662191664423961e-6,5.223688480697646e-5,up,protein_coding,non-m6A,0,0 m6A
Map9,341.86760647528655,0.7211065535309183,0.16299209882482737,4.4241810414743705,9.680881393492429e-6,5.2321561602602614e-5,up,protein_coding,m6A,6,5+ m6A
Stc2,266.71585263431905,0.8082635095030006,0.18279415318311648,4.421714236632678,9.792090773377195e-6,5.290606343452686e-5,up,protein_coding,m6A,3,2-4 m6A
Dusp11,1344.099165610841,-0.4873418428975259,0.11022352804388963,-4.421395790411213,9.80653569990071e-6,5.296755094908871e-5,down,protein_coding,m6A,7,5+ m6A
Tfam,1669.7318561411646,0.4202684171335438,0.09506325318268041,4.420934515316088,9.827495535942047e-6,5.306417770797324e-5,up,protein_coding,m6A,7,5+ m6A
Cd59a,179.9215040500048,-0.9619799402715866,0.21764779339226023,-4.419892916340477,9.874982172834639e-6,5.330393250320859e-5,down,protein_coding,non-m6A,0,0 m6A
Gm10323,39.12595447010618,-2.2353917141465107,0.505767948981393,-4.419797099931989,9.879361446734455e-6,5.331092202477625e-5,down,processed_pseudogene,non-m6A,0,0 m6A
Tpt1,9341.24661195427,-0.30698844581248574,0.06945976331943834,-4.419658679236744,9.885691218606071e-6,5.331179002258575e-5,down,protein_coding,m6A,1,1 m6A
Serpina3m,29.742588711756326,-6.771109843544461,1.5320249384651703,-4.419712547452372,9.883227445197477e-6,5.331179002258575e-5,down,protein_coding,non-m6A,0,0 m6A
Pou5f1,14765.600486849082,-0.3384415718621576,0.07659607754928048,-4.4185235418146664,9.937745695295825e-6,5.3575794322362145e-5,down,protein_coding,m6A,2,2-4 m6A
Rpl14-ps1,437.1213995088859,-0.8506300322542247,0.1925336941010854,-4.418083994210494,9.95797244574259e-6,5.366809970446365e-5,down,processed_pseudogene,non-m6A,0,0 m6A
Csnk2b,1988.6731812307842,-0.38731430017403534,0.0876957335912401,-4.416569476222776,1.0027967911162514e-5,5.402849045403145e-5,down,protein_coding,non-m6A,0,0 m6A
Hnf4a,27.51743736704552,-4.391356540615334,0.9943536509738384,-4.416292469298603,1.0040820885105425e-5,5.4080881326943646e-5,down,protein_coding,non-m6A,0,0 m6A
Ubr3,1856.692311064676,0.43891898094751164,0.09939495597479228,4.41590799696945,1.0058686273402538e-5,5.4160228520090176e-5,up,protein_coding,m6A,3,2-4 m6A
Psmd11,1886.535064504362,-0.34162782926292073,0.07736543830583402,-4.415768032133789,1.0065197595177685e-5,5.417841022580228e-5,down,protein_coding,m6A,7,5+ m6A
Dcun1d3,775.8211026139807,0.5172172314273723,0.11715169003258108,4.414936150588429,1.0103980807140181e-5,5.437023794228234e-5,up,protein_coding,m6A,8,5+ m6A
Mbd6,640.5826215974841,-0.6036863007218293,0.13678258275283264,-4.413473474270448,1.0172518691056155e-5,5.472200842085733e-5,down,protein_coding,m6A,1,1 m6A
Parp8,29.755150751742196,2.8260279426069874,0.6403571858970862,4.4132056371756985,1.0185116966118733e-5,5.4772732309395195e-5,up,protein_coding,m6A,1,1 m6A
Aprt,564.0153201303036,-0.6587666964923288,0.1493178135550691,-4.411842638248735,1.0249459658530583e-5,5.510160520623409e-5,down,protein_coding,non-m6A,0,0 m6A
Eva1b,108.86871138065112,1.2196771877543882,0.2765370490937508,4.410538087939517,1.0311406628455305e-5,5.5417398061636037e-5,up,protein_coding,m6A,3,2-4 m6A
Grb14,48.57455653798847,1.9419260668264282,0.4403758899871692,4.409701146179933,1.0351337167955922e-5,5.561470674881882e-5,up,protein_coding,non-m6A,0,0 m6A
Dsg3,26.052636360883014,-3.288180058345689,0.7458586267693821,-4.408583530887264,1.040488896189939e-5,5.5885053081873537e-05,down,protein_coding,non-m6A,0,0 m6A
Palld,1081.2102776060074,0.4233295829628435,0.0960309005510691,4.408264220512203,1.0420237604851076e-5,5.5950104617038216e-5,up,protein_coding,m6A,3,2-4 m6A
Rnf126,835.2952408567156,0.477252299814442,0.1082680369661101,4.408062741211709,1.042993345495418e-5,5.598477324081616e-5,up,protein_coding,m6A,5,5+ m6A
Pak2,2602.4441389965723,0.3194518283477061,0.07249199602035893,4.406718615638477,1.0494838020354744e-5,5.6315672258246316e-5,up,protein_coding,m6A,7,5+ m6A
Kars,4361.092127001685,-0.359993819457943,0.08171040633844855,-4.4057279309911985,1.0542922486666799e-5,5.655613664169737e-5,down,protein_coding,non-m6A,0,0 m6A
Nrap,9.555264308624832,7.888453031084948,1.7914172479592678,4.403470514795619,1.0653276868243812e-5,5.71303870278393e-5,up,protein_coding,non-m6A,0,0 m6A
Ddx39b,3491.266975907589,-0.29618828648807205,0.0672909069205604,-4.40160937105119,1.0745088050288809e-5,5.760487030433987e-5,down,protein_coding,m6A,2,2-4 m6A
Irak1bp1,108.90169909030658,1.2491796557651773,0.28391026672511666,4.399910120103685,1.0829572355564001e-5,5.803979181195913e-5,up,protein_coding,m6A,1,1 m6A
Nlgn3,23.27562582356707,3.5261311355408456,0.8016188012664777,4.398763015500522,1.088696293246667e-5,5.8329283113686896e-5,up,protein_coding,non-m6A,0,0 m6A
Slc16a6,658.1883542776247,0.5576651350674932,0.12680286717476827,4.397890580020414,1.0930805881182806e-5,5.854603311136151e-5,up,protein_coding,m6A,10,5+ m6A
Kif5b,5293.2253907592085,-0.35588207561146806,0.08093754661345118,-4.3969960852794525,1.097593237993167e-5,5.87695214543801e-5,down,protein_coding,m6A,2,2-4 m6A
Gm364,104.59743585322408,-1.805082256900842,0.4105948109593652,-4.396261737169112,1.101311251546661e-5,5.895033654918703e-5,down,protein_coding,non-m6A,0,0 m6A
Anp32b,9979.550084775303,0.5032519488706185,0.11449468921918089,4.395417397109372,1.1056010165576696e-5,5.916163458260917e-5,up,protein_coding,non-m6A,0,0 m6A
Atf7,554.7634266994932,-0.5716852674095434,0.1300702655013914,-4.395203355707981,1.1066910099962639e-5,5.9201632363897944e-5,down,protein_coding,non-m6A,0,0 m6A
Plekhg6,60.685485316150995,1.8426479189502725,0.41935743554232247,4.393979366473659,1.1129438391662039e-5,5.9510826167097785e-5,up,protein_coding,non-m6A,0,0 m6A
Kmt2d,5054.680767790182,0.389321494643724,0.08860424539228842,4.393937253458153,1.1131595753195275e-5,5.9510826167097785e-5,up,protein_coding,m6A,40,5+ m6A
Dnajc15,443.64728570562136,0.6542462199359279,0.1489101351801919,4.39356407234634,1.1150730491546235e-5,5.9594689491615683e-5,up,protein_coding,m6A,2,2-4 m6A
Ndrg1,429.7169063324835,1.0013990713592722,0.2280036064319556,4.392031718402337,1.122963113626841e-5,5.999781902913855e-5,up,protein_coding,m6A,1,1 m6A
Gm14057,39.720205864121795,2.3262608729467713,0.5298019664375946,4.3908120775553625,1.129281087267451e-5,6.031673149669537e-5,up,transcribed_processed_pseudogene,non-m6A,0,0 m6A
Rpl18,3125.4334505814422,-0.35590500702693867,0.08109293549655962,-4.388853416732435,1.1394983860720646e-5,6.084365185316517e-5,down,protein_coding,non-m6A,0,0 m6A
Cask,662.6062358057316,0.5647949545738157,0.12869176644603902,4.388741954293063,1.1400824726531555e-5,6.085603908998499e-5,up,protein_coding,non-m6A,0,0 m6A
Rasgrp2,130.05841035124874,1.2319981030025988,0.2808411526804062,4.386814721575358,1.1502268816365437e-5,6.137857802471758e-5,up,protein_coding,non-m6A,0,0 m6A
Katnbl1,567.745824766285,0.5926024210796479,0.13512374729288593,4.385627492961391,1.156518945139338e-5,6.169528841909974e-5,up,protein_coding,m6A,1,1 m6A
Gsta2,13.85635298961759,7.162085843377918,1.633236858990536,4.385209532807525,1.1587418554804306e-5,6.179479861192152e-5,up,protein_coding,non-m6A,0,0 m6A
Rhobtb2,505.48235835077855,0.6459873684020336,0.1473457150296128,4.38416121074309,1.1643352865965021e-5,6.203566921557935e-5,up,protein_coding,m6A,4,2-4 m6A
Tardbp,6743.10192425453,-0.33701343791620775,0.07686911157653167,-4.384250461652256,1.163858077229733e-5,6.203566921557935e-5,down,protein_coding,m6A,3,2-4 m6A
Dvl3,828.6699004493433,-0.6090330398525251,0.1389157063940003,-4.384191360803741,1.1641740584863524e-5,6.203566921557935e-5,down,protein_coding,m6A,3,2-4 m6A
Plcd1,180.54444613665765,0.9520294982639848,0.217194071052878,4.383312553832116,1.1688822510103748e-5,6.22587390646019e-5,up,protein_coding,m6A,1,1 m6A
Terf2ip,542.9968559520631,0.6379121209716826,0.14561005889652093,4.380961904733659,1.1815653010215415e-5,6.291489421705583e-5,up,protein_coding,m6A,8,5+ m6A
Hdhd3,30.48961014662418,2.6791858476331103,0.6116088427334783,4.38055446624833,1.1837769707960843e-5,6.301324657603794e-5,up,protein_coding,non-m6A,0,0 m6A
Zfp644,1173.6187951492739,0.4520333506277678,0.10329192056036546,4.37627016881337,1.2072736095073345e-5,6.42442027916403e-5,up,protein_coding,non-m6A,0,0 m6A
Mkks,304.4661255982142,0.7833158526386061,0.17902240769142674,4.375518476931526,1.2114417924952677e-5,6.444616787161652e-5,up,protein_coding,m6A,5,5+ m6A
Star,124.74739105742772,-1.2324907330035195,0.2817342874717164,-4.374656503700319,1.2162383973077612e-5,6.46814291048226e-5,down,protein_coding,non-m6A,0,0 m6A
Mapk1ip1l,2344.1896452776195,0.3616433195357916,0.08267646687179656,4.374199009938088,1.2187915607141351e-5,6.479727264036638e-5,up,protein_coding,m6A,12,5+ m6A
Mapkap1,682.7393281841595,0.5387085026584346,0.12318597983141588,4.373131612831876,1.2247683524130535e-5,6.509500677462243e-5,up,protein_coding,m6A,2,2-4 m6A
Eral1,542.3207837444849,0.623009589763076,0.14248626429327904,4.372418582613249,1.2287764711625838e-5,6.528795735497725e-5,up,protein_coding,m6A,2,2-4 m6A
Hells,5253.2566432409085,-0.34296701687800535,0.07844047210476374,-4.372322191278305,1.2293192701324384e-5,6.52967248462479e-5,down,protein_coding,non-m6A,0,0 m6A
1700030K09Rik,211.59456723694717,0.9083052829232737,0.20774491316899257,4.372214313543273,1.2299270226699172e-5,6.530893597489048e-5,up,protein_coding,m6A,2,2-4 m6A
Cdc7,491.23195958724176,0.5733612223464913,0.13118164098058951,4.370742872711355,1.2382453839966904e-5,6.571026471292231e-5,up,protein_coding,m6A,8,5+ m6A
Mns1,882.7434526427813,-0.5358220563267752,0.1225915264897117,-4.370791943534068,1.2379671131627438e-5,6.571026471292231e-5,down,protein_coding,non-m6A,0,0 m6A
Znrf1,276.0150645641698,0.782534319597892,0.17904895185379935,4.370504889840755,1.2395957842319592e-5,6.576173583384035e-5,up,protein_coding,m6A,6,5+ m6A
Pigyl,931.3363336629438,0.6242584043862754,0.14284021629564067,4.370326652924056,1.240608084776887e-5,6.579524436110376e-5,up,protein_coding,m6A,8,5+ m6A
Utp25,606.8444176295814,0.614025905182377,0.14059270765476037,4.3674093445172115,1.257289548458304e-5,6.665948636672799e-5,up,protein_coding,m6A,6,5+ m6A
Aspa,520.2560530681892,0.5866762092726139,0.13433533015159263,4.367251776658982,1.2581966026799888e-5,6.668712076271367e-5,up,protein_coding,m6A,6,5+ m6A
Zfp444,329.2027566974904,0.699519537892099,0.16021837377453105,4.366038185336377,1.2652037104172972e-5,6.703795503020406e-5,up,protein_coding,m6A,2,2-4 m6A
Elac1,215.01174869463262,0.8573755235479222,0.19644967892720877,4.3643518698017765,1.2750021037746808e-5,6.751573640208817e-5,up,protein_coding,m6A,2,2-4 m6A
Ncapg,1870.7239963551963,-0.42015097213930735,0.0962684484544023,-4.364368377021393,1.2749058380525331e-5,6.751573640208817e-5,down,protein_coding,non-m6A,0,0 m6A
Rps6,8309.77508821191,-0.39718639027486,0.09105050372122397,-4.362264611857117,1.2872304803647308e-5,6.814239394371825e-5,down,protein_coding,non-m6A,0,0 m6A
Akt1,514.906119491728,0.5812075574141611,0.13328079198156226,4.360775088240501,1.2960253136792233e-5,6.858696118074616e-5,up,protein_coding,m6A,2,2-4 m6A
Tpst1,479.05296625637277,0.6092671568453425,0.13974374848378454,4.359888463390118,1.3012875430752912e-5,6.884436453784307e-5,up,protein_coding,m6A,7,5+ m6A
Oaf,65.51188625995403,1.5045657654545035,0.34526260259531666,4.357743219638559,1.3141042939393897e-5,6.950115855706369e-5,up,protein_coding,m6A,3,2-4 m6A
Snap29,573.1749637525929,-0.5908431149016076,0.1355881284262765,-4.3576316139127735,1.314774366941922e-5,6.951532627171668e-5,down,protein_coding,m6A,1,1 m6A
Egln1,693.2550301532239,0.5936430232359661,0.13624837701856313,4.357064915019761,1.3181818204308625e-5,6.967417304075544e-5,up,protein_coding,m6A,8,5+ m6A
Ush1g,9.705891063075239,7.470959861519948,1.714889468831918,4.356525593809103,1.3214324800594078e-5,6.982463768066893e-5,up,protein_coding,non-m6A,0,0 m6A
Txndc5,1053.4353784367324,-0.4623704824991769,0.10613720017900408,-4.356347083957114,1.322510098935507e-5,6.986022172983283e-5,down,protein_coding,m6A,12,5+ m6A
Mettl4,748.0946307766773,0.5339756586462814,0.12260091004891419,4.355397186148461,1.32825850660599e-5,7.01424382162479e-5,up,protein_coding,m6A,4,2-4 m6A
Gm45871,161.3209741736001,1.0009305272711104,0.22983931376494987,4.354914356795955,1.3311895292715888e-5,7.025428953871799e-5,up,protein_coding,non-m6A,0,0 m6A
Rtkn2,625.1642075627641,0.5962805390435092,0.13691934017108642,4.354976720589157,1.3308106022381779e-5,7.025428953871799e-5,up,protein_coding,m6A,4,2-4 m6A
Gm43597,30.332914561640273,-2.827762901851225,0.649402327302184,-4.354408327421027,1.3342680095022152e-5,7.039526335847463e-5,down,lncRNA,m6A,3,2-4 m6A
Zbtb21,1060.3681212395436,0.4109431814832173,0.09438859144396892,4.353737832046809,1.3383574975134448e-5,7.058947509008966e-5,up,protein_coding,non-m6A,0,0 m6A
Gcdh,825.7585723192158,-0.48004421351315024,0.11030572152835226,-4.351943007686712,1.349363423221648e-5,7.114825322441417e-5,down,protein_coding,m6A,4,2-4 m6A
Acap1,86.1303403917675,-1.401006978533587,0.32207364561502516,-4.349958457042497,1.3616332535427186e-5,7.177331245572537e-5,down,protein_coding,non-m6A,0,0 m6A
Rtn3,1493.5577425791919,-0.41142604712186714,0.09458559917942874,-4.349774708741788,1.36277467697038e-5,7.181157779498796e-5,down,protein_coding,m6A,3,2-4 m6A
Nono,8064.672024298089,-0.3538268499974685,0.08134864105853302,-4.34951150250781,1.3644112741510113e-5,7.187590509730594e-5,down,protein_coding,m6A,1,1 m6A
Pdcl3,788.6054833500485,0.49844740468306686,0.11461627868724807,4.348836050096983,1.368619771291877e-5,7.207563719381109e-5,up,protein_coding,m6A,2,2-4 m6A
Clip4,208.08568221497364,-0.9165063694926889,0.21081867875721375,-4.347367960446095,1.377809645006261e-5,7.253750199295831e-5,down,protein_coding,m6A,1,1 m6A
Fam83g,123.02859347314498,1.1488351341100091,0.2643251618814778,4.346295017593299,1.3845631942236484e-5,7.287085946699616e-5,up,protein_coding,non-m6A,0,0 m6A
Parl,1366.337210407124,-0.465977171296038,0.10722447106457901,-4.34580993190808,1.3876268794018572e-5,7.300987209613911e-5,down,protein_coding,non-m6A,0,0 m6A
Vill,157.78458809093036,1.1048280700353232,0.2542349530289248,4.3456969896252815,1.3883411232781637e-5,7.302522207772302e-5,up,protein_coding,non-m6A,0,0 m6A
Fam83b,74.8633737477309,1.48262148946699,0.34118311473395463,4.345530084696889,1.3893972674540615e-5,7.305854082955886e-5,up,protein_coding,non-m6A,0,0 m6A
Zfp160,260.457083174578,-0.8329273921499096,0.1916878882977513,-4.345227022669855,1.391316948419914e-5,7.313723277521226e-5,down,protein_coding,m6A,6,5+ m6A
Qtrt2,566.1905187207101,0.5342876045542637,0.12296301123230303,4.345108331357321,1.3920694620899744e-5,7.315454114552483e-5,up,protein_coding,m6A,4,2-4 m6A
Bclaf1,6868.26751710456,-0.3261976462896264,0.07509623898510195,-4.343728137361706,1.4008485691363405e-5,7.359351571110185e-5,down,protein_coding,m6A,8,5+ m6A
Gabpb2,1326.7219420533015,-0.44678761261992084,0.10286246043895296,-4.343543900401657,1.4020244466415023e-5,7.363290955865004e-5,down,protein_coding,m6A,9,5+ m6A
Rps16,3256.7102653411675,-0.31099309701616124,0.07162449275285276,-4.341993710018624,1.4119557646974523e-5,7.413196669814934e-5,down,protein_coding,non-m6A,0,0 m6A
